105/06/01,250000,175000,0.70,0.70,0.70,0.70,-0.01,2
105/06/02,0,0,---,---,---,---,---,0
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,15000,7800,0.52,0.52,0.52,0.52,-0.10,1
105/06/07,15000,7800,0.52,0.52,0.52,0.52,0.00,1
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,125000,60000,0.48,0.48,0.48,0.48,-0.01,1
105/06/22,125000,60000,0.48,0.48,0.48,0.48,0.00,1
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,20000,7600,0.38,0.38,0.38,0.38,-0.02,1
105/07/05,405000,183100,0.47,0.47,0.45,0.46,+0.08,6
105/07/06,535000,217800,0.42,0.44,0.38,0.38,-0.08,5
105/07/07,209000,79520,0.39,0.39,0.38,0.38,0.00,3
105/07/11,9000,3150,0.35,0.35,0.35,0.35,-0.03,1
105/07/12,0,0,---,---,---,---,---,0
105/07/13,10000,3800,0.38,0.38,0.38,0.38,+0.03,1
