105/06/01,187000,102510,0.55,0.55,0.54,0.54,-0.04,7
105/06/02,90000,50800,0.56,0.58,0.56,0.58,+0.04,3
105/06/03,70000,39300,0.56,0.57,0.56,0.57,-0.01,2
105/06/04,151000,86070,0.57,0.57,0.57,0.57,0.00,2
105/06/06,4000,2240,0.56,0.56,0.56,0.56,-0.01,1
105/06/07,7000,3640,0.52,0.52,0.52,0.52,-0.04,2
105/06/08,0,0,---,---,---,---,---,0
105/06/13,15000,8490,0.56,0.59,0.56,0.59,+0.05,4
105/06/14,22000,11240,0.52,0.52,0.51,0.51,-0.08,2
105/06/15,80000,39700,0.51,0.51,0.48,0.48,-0.03,3
105/06/16,1725000,547960,0.30,0.32,0.30,0.31,-0.17,21
105/06/17,3376000,1315140,0.38,0.39,0.38,0.39,+0.08,24
