105/06/01,100000,43920,0.42,0.45,0.42,0.44,0.00,4
105/06/02,70000,30100,0.43,0.43,0.43,0.43,-0.01,1
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,43000,13330,0.31,0.31,0.31,0.31,+0.04,2
105/06/22,43000,12470,0.29,0.29,0.29,0.29,-0.02,1
