105/06/01,59000,943900,15.40,16.20,15.40,16.10,0.50,26
105/06/02,46000,740400,16.00,16.40,15.80,15.90,-0.20,21
105/06/03,12000,190800,16.00,16.00,15.80,15.80,-0.10,5
105/06/04,4000,62600,15.70,15.70,15.60,15.60,-0.20,2
105/06/06,28000,445800,15.90,16.10,15.80,16.00,0.40,13
105/06/07,12000,193800,16.20,16.20,16.10,16.10,0.10,4
105/06/08,63000,1024200,16.40,16.60,15.90,16.00,-0.10,25
105/06/13,52000,801400,15.80,15.80,15.10,15.50,-0.50,16
105/06/14,9000,144600,15.60,16.50,15.60,16.40,0.90,8
105/06/15,14000,234600,16.40,16.90,16.40,16.90,0.50,11
105/06/16,16000,258800,16.30,16.30,16.00,16.00,-0.90,6
105/06/17,12000,195500,16.30,16.40,16.10,16.10,0.10,7
105/06/20,7000,115800,16.50,16.60,16.50,16.60,0.50,5
105/06/21,5000,83800,16.70,16.80,16.70,16.80,0.20,3
105/06/22,9000,152600,16.80,17.10,16.80,17.10,0.30,5
105/06/23,28000,475700,16.90,17.00,16.90,17.00,-0.10,7
105/06/24,131000,2102400,17.10,17.10,15.40,15.40,-1.60,27
105/06/27,30000,469900,14.40,15.90,14.40,15.80,0.40,12
105/06/28,61000,941300,15.40,15.80,15.20,15.80,,12
105/06/29,24000,393900,16.00,16.70,16.00,16.50,0.70,13
105/06/30,10000,164900,16.50,16.70,16.30,16.70,0.20,7
105/07/01,8000,135600,16.80,17.10,16.80,17.00,0.30,5
