105/06/01,117000,224230,1.91,1.92,1.87,1.87,-0.12,6
105/06/02,0,0,---,---,---,---,---,0
105/06/03,0,0,---,---,---,---,---,0
105/06/04,426000,778780,1.80,1.85,1.80,1.84,+0.13,8
105/06/06,416000,828660,1.97,2.02,1.96,1.96,+0.12,10
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,10000,19800,1.98,1.98,1.98,1.98,-0.01,1
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,1000,1490,1.49,1.49,1.49,1.49,-0.25,1
105/06/27,10000,15300,1.53,1.53,1.53,1.53,+0.04,1
105/06/28,22000,32160,1.50,1.50,1.42,1.42,-0.11,3
105/06/29,49000,74550,1.51,1.53,1.51,1.53,+0.11,4
105/06/30,17000,25840,1.52,1.52,1.52,1.52,-0.01,1
105/07/01,0,0,---,---,---,---,---,0
