105/06/01,818000,404900,0.50,0.50,0.49,0.49,-0.04,9
105/06/02,1274000,566510,0.48,0.48,0.42,0.43,-0.06,13
105/06/03,200000,84450,0.43,0.43,0.39,0.40,-0.03,4
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,1000,430,0.43,0.43,0.43,0.43,+0.03,1
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,41000,14470,0.35,0.37,0.35,0.37,0.00,4
105/06/15,17000,6130,0.36,0.37,0.36,0.37,0.00,3
105/06/16,10000,3400,0.34,0.34,0.34,0.34,-0.03,1
105/06/17,1000,350,0.35,0.35,0.35,0.35,+0.01,1
105/06/20,0,0,---,---,---,---,---,0
105/06/21,92000,27660,0.31,0.31,0.30,0.30,-0.03,3
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,39000,10920,0.28,0.28,0.28,0.28,+0.01,2
105/06/29,52000,18580,0.34,0.38,0.34,0.36,+0.08,3
105/06/30,0,0,---,---,---,---,---,0
