105/06/01,63478297,1944989220,30.81,30.88,30.34,30.34,-0.11,10032
105/06/02,52173233,1575351131,30.39,30.45,30.01,30.03,-0.31,7420
105/06/03,42392000,1284351140,30.35,30.58,30.13,30.23,0.20,6123
105/06/04,11550300,350300696,30.40,30.40,30.25,30.36,0.13,2221
105/06/06,56025250,1684401950,30.42,30.49,29.81,29.89,-0.47,7265
105/06/07,31802150,956276267,30.07,30.32,29.90,29.96,0.07,4422
105/06/08,54532300,1619701064,30.10,30.10,29.41,29.60,-0.36,8435
105/06/13,49529500,1440610140,29.15,29.34,28.77,29.07,-0.53,6952
105/06/14,57303500,1626248544,28.31,28.68,28.18,28.67,-0.40,10887
105/06/15,80553250,2276511452,27.81,29.08,27.48,28.68,0.01,14981
105/06/16,31970200,911762880,28.68,28.69,28.33,28.62,-0.06,5098
105/06/17,36342522,1055266912,28.84,29.27,28.68,28.97,0.35,6643
105/06/20,47717100,1375381949,29.07,29.37,28.51,28.72,-0.25,7235
105/06/21,43845750,1277947804,28.90,29.55,28.81,29.00,0.28,7233
105/06/22,31104100,900433220,28.97,29.15,28.72,29.03,0.03,4579
105/06/23,41856200,1211698558,29.24,29.34,28.71,28.78,-0.25,6968
105/06/24,93200501,2644279617,28.91,29.25,27.59,28.30,-0.48,15511
105/06/27,33889200,968447970,28.23,28.84,28.13,28.81,0.51,5486
105/06/28,28495300,817505636,28.47,28.89,28.47,28.71,-0.10,4323
105/06/29,44969050,1314353047,29.02,29.47,29.02,29.16,0.45,7466
105/06/30,44686424,1324902331,29.58,29.79,29.51,29.62,0.46,6724
105/07/01,33527326,998611704,29.75,29.90,29.67,29.71,0.09,4534
105/07/04,82338968,2497978723,29.82,30.80,29.71,30.59,0.88,12546
105/07/05,34272100,1047287835,30.58,30.69,30.45,30.65,0.06,4993
105/07/06,37600500,1138899990,30.48,30.48,30.11,30.44,-0.21,6167
105/07/07,32057540,977481729,30.65,30.67,30.30,30.39,-0.05,5851
105/07/11,59376120,1831151584,30.60,31.04,30.48,31.04,0.65,9114
105/07/12,42880000,1323722707,30.76,31.20,30.68,30.85,-0.19,6468
