105/06/01,729000,405230,0.56,0.58,0.52,0.58,+0.02,15
105/06/02,260000,158800,0.59,0.63,0.59,0.63,+0.05,12
105/06/03,300000,195500,0.64,0.68,0.64,0.68,+0.05,13
105/06/04,86000,55600,0.69,0.69,0.63,0.64,-0.04,6
105/06/06,198000,129020,0.62,0.67,0.62,0.67,+0.03,7
105/06/07,199000,125370,0.63,0.63,0.63,0.63,-0.04,6
105/06/08,40000,24600,0.61,0.62,0.61,0.62,-0.01,2
105/06/13,288000,174300,0.57,0.63,0.56,0.63,+0.01,11
105/06/14,140000,85700,0.62,0.62,0.60,0.60,-0.03,3
105/06/15,130000,77300,0.59,0.61,0.59,0.61,+0.01,4
105/06/16,139000,89090,0.63,0.65,0.63,0.65,+0.04,5
105/06/17,271000,167520,0.62,0.62,0.61,0.62,-0.03,16
105/06/20,242000,140640,0.59,0.59,0.56,0.56,-0.06,4
105/06/21,10000,5500,0.55,0.55,0.55,0.55,-0.01,1
105/06/22,40000,22000,0.55,0.55,0.55,0.55,0.00,1
105/06/23,198000,116090,0.57,0.60,0.57,0.60,+0.05,7
105/06/24,256000,161850,0.60,0.71,0.60,0.66,+0.06,11
105/06/27,70000,43600,0.65,0.65,0.62,0.63,-0.03,4
105/06/28,240000,157200,0.62,0.66,0.62,0.66,+0.03,3
105/06/29,89000,49620,0.57,0.57,0.53,0.54,-0.12,7
105/06/30,26000,14400,0.57,0.57,0.55,0.55,+0.01,3
105/07/01,32000,18270,0.57,0.60,0.57,0.60,+0.05,2
105/07/04,161000,105400,0.65,0.70,0.65,0.70,+0.10,4
105/07/05,198000,128810,0.68,0.69,0.64,0.68,-0.02,11
105/07/06,1000,640,0.64,0.64,0.64,0.64,-0.04,1
105/07/07,113000,76640,0.67,0.69,0.67,0.69,+0.05,3
105/07/11,90000,56100,0.62,0.63,0.62,0.62,-0.07,5
105/07/12,47000,26910,0.57,0.58,0.57,0.57,-0.05,4
105/07/13,63000,33890,0.54,0.54,0.53,0.53,-0.04,2
105/07/14,0,0,---,---,---,---,---,0
