105/06/01,69000,21070,0.29,0.31,0.29,0.31,+0.01,3
105/06/02,83000,24300,0.30,0.30,0.28,0.28,-0.03,3
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,79000,20540,0.26,0.26,0.26,0.26,+0.03,2
105/06/22,79000,18960,0.24,0.24,0.24,0.24,-0.02,1
105/06/23,0,0,---,---,---,---,---,0
105/06/24,3000,540,0.18,0.18,0.18,0.18,-0.06,1
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,233000,57580,0.24,0.26,0.24,0.26,+0.07,3
105/06/30,133000,29260,0.22,0.22,0.22,0.22,-0.04,2
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,50000,11000,0.22,0.22,0.22,0.22,-0.02,1
105/07/06,50000,10000,0.20,0.20,0.20,0.20,-0.02,1
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,11000,3080,0.28,0.28,0.28,0.28,+0.08,1
