105/06/01,2000,7150,3.58,3.58,3.57,3.57,-0.17,2
105/06/02,20000,70600,3.53,3.53,3.53,3.53,-0.04,1
105/06/03,30000,108300,3.61,3.61,3.61,3.61,0.08,1
105/06/04,24000,86120,3.59,3.59,3.58,3.58,-0.03,2
105/06/06,0,0,--,--,--,--,,0
105/06/07,21000,71770,3.42,3.42,3.37,3.37,X,2
105/06/08,32000,106260,3.33,3.33,3.25,3.30,-0.07,5
105/06/13,0,0,--,--,--,--,,0
105/06/14,35000,127550,3.67,3.67,3.61,3.61,X,2
105/06/15,0,0,--,--,--,--,,0
105/06/16,0,0,--,--,--,--,,0
105/06/17,0,0,--,--,--,--,,0
105/06/20,0,0,--,--,--,--,,0
105/06/21,0,0,--,--,--,--,,0
105/06/22,0,0,--,--,--,--,,0
105/06/23,0,0,--,--,--,--,,0
105/06/24,0,0,--,--,--,--,,0
105/06/27,10000,36800,3.68,3.68,3.68,3.68,X,1
105/06/28,0,0,--,--,--,--,,0
105/06/29,0,0,--,--,--,--,,0
105/06/30,191000,624960,3.27,3.30,3.25,3.25,X,10
105/07/01,160000,498800,3.13,3.13,3.08,3.08,-0.17,4
105/07/04,185000,558550,3.03,3.03,2.99,3.03,-0.05,5
105/07/05,380000,1184500,3.14,3.14,3.08,3.09,0.06,4
105/07/06,90000,298800,3.26,3.36,3.26,3.36,0.27,3
105/07/07,60000,193200,3.25,3.25,3.19,3.19,-0.17,3
105/07/11,130000,372300,2.84,2.89,2.84,2.84,-0.35,5
105/07/12,125000,348000,2.80,2.80,2.76,2.77,-0.07,4
105/07/13,0,0,--,--,--,--,,0
105/07/14,320000,861700,2.74,2.74,2.67,2.71,X,5
105/07/15,140000,361000,2.65,2.65,2.50,2.52,-0.19,5
105/07/18,146000,348590,2.45,2.45,2.34,2.34,-0.18,6
105/07/19,145000,330550,2.35,2.35,2.26,2.27,-0.07,3
105/07/20,347000,796730,2.23,2.33,2.20,2.29,0.02,6
105/07/21,263000,556680,2.19,2.19,2.05,2.11,-0.18,8
105/07/22,505000,1084380,2.10,2.18,2.10,2.18,0.07,13
105/07/25,290000,603400,2.08,2.16,2.05,2.16,-0.02,5
105/07/26,192000,429410,2.27,2.27,2.19,2.19,0.03,9
105/07/27,195000,402550,2.05,2.14,2.02,2.10,-0.09,14
