105/06/01,0,0,--,--,--,--,,0
105/06/02,0,0,--,--,--,--,,0
105/06/03,0,0,--,--,--,--,,0
105/06/04,8000,17360,2.17,2.17,2.17,2.17,X,1
105/06/06,0,0,--,--,--,--,,0
105/06/07,0,0,--,--,--,--,,0
105/06/08,0,0,--,--,--,--,,0
105/06/13,0,0,--,--,--,--,,0
105/06/14,0,0,--,--,--,--,,0
105/06/15,0,0,--,--,--,--,,0
105/06/16,0,0,--,--,--,--,,0
105/06/17,0,0,--,--,--,--,,0
105/06/20,0,0,--,--,--,--,,0
105/06/21,1000,2270,2.27,2.27,2.27,2.27,X,1
105/06/22,3000,6780,2.26,2.26,2.26,2.26,-0.01,1
105/06/23,0,0,--,--,--,--,,0
105/06/24,302000,622980,2.09,2.09,1.99,1.99,X,4
105/06/27,303000,619240,2.04,2.08,2.04,2.08,0.09,4
105/06/28,3000,6390,2.13,2.13,2.13,2.13,0.05,1
105/06/29,4000,8860,2.22,2.22,2.20,2.20,0.07,2
105/06/30,1000,2280,2.28,2.28,2.28,2.28,0.08,1
105/07/01,0,0,--,--,--,--,,0
105/07/04,3000,7200,2.40,2.40,2.40,2.40,X,1
105/07/05,0,0,--,--,--,--,,0
105/07/06,0,0,--,--,--,--,,0
