105/06/01,400000,383300,1.01,1.01,0.90,0.94,-0.12,9
105/06/02,44000,45740,0.97,1.10,0.96,1.07,0.13,5
105/06/03,10000,10400,1.04,1.04,1.04,1.04,-0.03,1
105/06/04,0,0,--,--,--,--,,0
105/06/06,112000,121290,1.04,1.12,1.04,1.10,X,8
105/06/07,110000,111070,1.06,1.06,1.00,1.00,-0.10,8
105/06/08,8000,7680,0.96,0.96,0.96,0.96,-0.04,1
105/06/13,0,0,--,--,--,--,,0
105/06/14,0,0,--,--,--,--,,0
105/06/15,40000,34800,0.87,0.87,0.87,0.87,X,1
105/06/16,275000,296160,0.95,1.11,0.95,1.11,0.24,13
105/06/17,100000,101060,1.04,1.04,0.99,0.99,-0.12,6
105/06/20,40000,37100,0.94,0.94,0.92,0.92,-0.07,3
105/06/21,0,0,--,--,--,--,,0
105/06/22,165000,136300,0.81,0.84,0.81,0.84,X,5
105/06/23,0,0,--,--,--,--,,0
105/06/24,30000,28800,0.93,1.02,0.93,1.02,X,2
105/06/27,14000,15100,1.09,1.09,1.05,1.05,0.03,2
105/06/28,29000,30750,1.07,1.07,1.00,1.00,-0.05,2
105/06/29,0,0,--,--,--,--,,0
105/06/30,50000,45500,0.91,0.91,0.91,0.91,X,2
105/07/01,90000,80250,0.91,0.91,0.86,0.90,-0.01,13
105/07/04,90000,78350,0.87,0.89,0.86,0.87,-0.03,14
105/07/05,382000,357960,0.89,1.03,0.88,1.03,0.16,6
105/07/06,585000,742430,1.23,1.43,1.18,1.31,0.28,20
