105/06/01,10000,140000,-130000
105/06/02,120000,40000,80000
105/06/03,40000,10000,30000
105/06/04,10000,0,10000
105/06/06,62000,169000,-107000
105/06/07,110000,10000,100000
105/06/08,69000,59000,10000
105/06/09,69000,59000,10000
105/06/10,69000,59000,10000
105/06/13,0,6000,-6000
105/06/14,6000,0,6000
105/06/15,0,20000,-20000
105/06/16,20000,79000,-59000
105/06/17,79000,10000,69000
105/06/20,10000,0,10000
105/06/24,0,40000,-40000
105/06/27,40000,50000,-10000
105/06/28,50000,0,50000
105/06/30,0,20000,-20000
105/07/01,30000,40000,-10000
105/07/04,30000,10000,20000
105/07/05,10000,20000,-10000
105/07/06,30000,90000,-60000
105/07/07,100000,114000,-14000
