105/06/01,7000,1000,6000
105/06/02,1000,6000,-5000
105/06/04,3000,1000,2000
105/06/06,5000,3000,2000
105/06/07,5000,0,5000
105/06/08,5000,0,5000
105/06/09,5000,0,5000
105/06/10,5000,0,5000
105/06/13,233000,247000,-14000
105/06/14,54000,50000,4000
105/06/15,103000,150000,-47000
105/06/16,272000,284000,-12000
105/06/17,353000,354000,-1000
105/06/20,144000,145000,-1000
105/06/21,103000,99000,4000
105/06/22,27000,178000,-151000
105/06/23,463000,511000,-48000
105/06/24,291000,974000,-683000
105/06/27,204000,206000,-2000
105/06/28,78000,71000,7000
105/06/29,195000,201000,-6000
105/06/30,369000,372000,-3000
105/07/01,84000,74000,10000
105/07/04,23000,23000,0
